result,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31
1.0,2,15169,130,5,6,D,0.0,1.0,0.393,1.0,1.0,0.51,63.2,27.8,4.76,5.05,-0.2,0.0,1.9,6.2,421.0,403.0,5.84,5.3,79.0,182.0,0.0,0.3,5.48,0.0,0.0
1.0,2,15169,130,5,2,D,0.0,1.0,0.615,1.0,1.0,0.52,63.2,27.7,4.78,5.1,2.1,0.1,3.2,6.7,423.0,413.0,5.84,7.3,60.2,182.0,-0.1,-0.3,5.75,0.0,0.0
1.0,2,15169,130,5,5,C,0.0,1.0,0.7390000000000001,1.0,1.0,0.52,63.2,27.8,4.74,5.05,4.4,0.0,3.8,6.4,381.0,462.0,5.85,-0.1,0.0,182.0,0.1,0.6,5.47,0.0,0.0
1.0,2,15169,130,5,4,D,0.0,1.0,0.401,1.0,1.0,0.51,63.2,27.7,4.77,5.06,-0.1,0.1,2.5,6.4,382.0,403.0,5.86,-0.1,0.0,145.0,0.0,0.2,5.43,0.0,0.2
1.0,2,15169,130,5,4,C,0.0,1.0,0.897,1.0,1.0,0.51,63.2,28.4,4.77,5.15,-0.1,0.0,2.5,5.3,463.0,422.0,5.82,5.5,42.1,0.0,0.0,0.4,5.49,0.0,0.1
1.0,2,15169,130,4,3,D,0.0,1.0,0.607,1.0,1.0,0.52,63.2,27.8,4.79,5.07,2.6,0.0,4.2,6.0,379.0,461.0,5.87,6.2,17.1,182.0,0.0,0.2,5.44,0.0,0.0
1.0,2,15169,130,4,4,C,0.0,1.0,0.635,1.0,1.0,0.51,63.2,27.9,4.77,5.07,3.5,0.0,4.1,7.4,378.0,410.0,5.75,1.9,0.0,143.0,0.0,0.3,5.39,-0.1,0.1
1.0,2,15169,130,4,2,E,0.498,1.0,0.64,1.0,1.0,0.52,63.2,27.9,4.77,5.06,112.1,11.3,9.1,5.5,465.0,382.0,5.83,-0.1,0.0,177.0,0.0,0.2,5.36,0.0,0.0
1.0,2,15169,130,4,2,C,2.071,1.0,0.507,1.0,1.0,0.51,63.2,27.9,4.77,5.11,-0.1,0.0,3.9,5.8,410.0,423.0,5.85,5.9,119.4,182.0,5.3,7.2,5.67,7.6,0.0
1.0,2,15169,130,4,6,D,0.0,1.0,0.675,1.0,1.0,0.51,63.2,28.2,4.78,5.12,-0.1,0.1,1.9,6.5,466.0,378.0,5.84,0.7,0.0,183.0,0.0,0.1,5.35,0.0,0.1
1.0,2,15169,130,4,2,D,0.0,1.0,0.598,1.0,1.0,0.52,63.2,28.2,4.77,4.98,3.5,0.1,1.7,7.5,423.0,410.0,5.79,0.2,0.0,0.0,0.0,0.3,5.45,0.0,0.0
1.0,2,15169,130,2,6,D,0.447,1.0,0.456,1.0,1.0,0.52,63.2,28.3,4.77,5.14,58.0,0.0,-0.3,9.0,462.0,381.0,5.87,6.0,13.8,182.0,0.1,1.0,5.48,0.1,0.0
1.0,2,15169,130,4,1,E,0.0,1.0,0.0,0.0,0.0,0.51,63.2,28.1,4.64,4.78,-0.2,0.0,-0.4,0.0,424.0,407.0,5.81,3.3,114.0,144.0,5.0,5.7,5.65,0.0,-0.1
1.0,2,15169,120,3,2,C,0.0,1.0,0.0,1.0,1.0,0.51,63.2,28.2,4.75,5.05,-0.2,0.1,-0.4,0.0,423.0,408.0,5.72,1.3,120.3,0.0,-0.1,-0.3,5.5,0.1,0.0
1.0,2,15169,120,6,4,B,0.0,1.0,0.0,1.0,1.0,0.52,63.2,28.0,4.76,5.12,-0.2,0.0,3.0,5.9,468.0,386.0,5.85,6.1,14.7,144.0,0.0,0.4,5.63,0.0,-0.1
1.0,2,15169,120,3,3,B,0.0,1.0,0.0,1.0,1.0,0.52,63.2,28.7,4.77,5.04,-0.3,0.0,4.0,5.5,381.0,462.0,5.81,0.0,0.0,145.0,5.2,6.8,5.67,3.8,0.0
1.0,2,15169,120,2,2,D,0.0,1.0,0.0,1.0,1.0,0.52,63.2,28.4,4.76,5.11,-0.2,0.1,1.9,5.3,467.0,385.0,5.86,-0.1,0.0,181.0,4.1,5.4,5.56,0.1,0.0
1.0,1,13399,8,1,5,B,0.29100000000000004,1.0,0.6409999999999999,1.0,1.0,0.52,63.2,28.4,4.77,5.07,2.7,3.5,8.3,6.9,383.0,465.0,5.85,6.5,17.2,0.0,-0.1,-0.2,5.28,0.0,0.0
1.0,2,15169,120,3,1,D,0.0,1.0,0.0,1.0,1.0,0.51,63.2,28.6,4.77,5.08,-0.2,0.0,4.6,5.3,385.0,461.0,5.85,5.8,118.8,0.0,0.3,1.1,5.64,-0.1,0.1
1.0,2,15169,120,3,5,C,0.332,1.0,0.718,1.0,2.0,0.52,63.2,28.4,4.75,5.02,0.0,0.0,-0.4,0.0,472.0,472.0,5.67,-0.1,0.0,0.0,-0.3,-0.1,5.77,-0.1,0.2
1.0,2,15169,120,3,2,D,0.421,1.0,1.014,1.0,1.0,0.51,63.2,28.1,4.77,5.1,-0.3,0.1,2.5,5.5,415.0,421.0,5.83,3.4,0.5,179.0,6.4,6.5,5.58,45.4,0.0
1.0,2,15169,120,6,6,B,0.0,1.0,0.0,2.0,0.0,0.52,63.2,28.5,4.77,5.09,0.0,0.0,2.3,6.4,409.0,460.0,5.79,7.7,12.7,144.0,-0.3,-0.3,5.63,-0.1,0.1
1.0,2,15169,120,3,6,C,16.666,1.0,0.72,1.0,1.0,0.52,63.2,28.4,4.77,5.07,3.1,0.1,5.3,7.1,385.0,463.0,5.86,1.2,0.0,144.0,-0.3,-0.3,5.76,0.0,0.0
1.0,2,15169,120,6,1,D,17.12,1.0,0.6609999999999999,1.0,1.0,0.51,63.2,28.2,4.76,5.08,2.9,0.0,4.8,6.1,422.0,409.0,5.79,4.9,0.7,0.0,0.2,1.6,5.5,0.0,0.0
1.0,2,15169,120,6,5,C,0.0,1.0,0.635,1.0,1.0,0.52,63.2,28.5,4.76,5.09,-0.2,0.1,3.6,5.5,463.0,424.0,5.77,6.3,2.4,144.0,7.2,1.7,5.54,0.0,0.0
1.0,2,15169,120,6,4,C,0.0,1.0,0.59,1.0,1.0,0.52,63.2,28.2,4.76,5.06,-0.1,0.0,-0.4,0.0,420.0,383.0,5.85,0.5,0.0,145.0,0.0,0.5,5.62,0.0,0.0
1.0,1,13399,8,1,1,C,0.328,1.0,0.615,1.0,1.0,0.52,63.2,28.6,4.76,5.07,-0.1,0.0,3.8,6.3,383.0,464.0,5.78,5.6,9.8,0.0,-0.2,-0.1,5.5,0.0,-0.1
1.0,1,13399,8,1,4,A,0.0,1.0,0.653,1.0,1.0,0.52,63.2,28.2,4.79,4.98,0.0,0.0,0.9,6.2,467.0,385.0,5.76,2.1,0.0,0.0,0.0,0.1,5.44,0.0,-0.1
1.0,2,15169,120,3,6,A,0.0,1.0,0.332,1.0,1.0,0.52,63.2,28.1,4.76,4.96,-0.3,0.1,1.6,6.5,421.0,415.0,5.8,0.0,0.0,145.0,-0.3,-0.3,5.6,0.1,0.0
1.0,1,13399,8,1,1,A,0.0,1.0,1.026,1.0,2.0,0.51,63.2,28.7,4.77,5.1,-0.1,0.0,2.4,4.7,414.0,422.0,5.81,1.1,0.0,182.0,-0.3,0.0,5.27,0.0,0.0
1.0,1,13399,8,1,3,B,0.0,1.0,0.636,1.0,1.0,0.52,63.2,28.7,4.67,5.09,6.2,0.0,4.8,7.1,414.0,421.0,5.86,0.0,0.0,145.0,-0.2,0.0,5.65,0.0,-0.1
1.0,1,13399,8,1,3,A,0.314,1.0,0.5589999999999999,1.0,1.0,0.52,63.2,28.1,4.9,4.96,-0.1,0.1,3.1,4.8,424.0,415.0,5.82,0.8,0.0,182.0,-0.2,0.0,5.66,0.0,0.0
1.0,1,13399,8,1,2,B,0.213,1.0,0.469,1.0,1.0,0.51,63.2,28.7,4.77,4.98,-0.1,0.0,2.1,5.4,464.0,383.0,5.86,5.4,6.4,145.0,6.0,6.0,5.61,39.8,0.0
1.0,1,13399,8,1,2,D,0.0,1.0,0.31,1.0,1.0,0.51,63.2,28.5,4.75,5.09,0.0,0.0,1.3,5.8,409.0,422.0,5.87,0.0,0.0,0.0,1.4,3.1,5.79,-0.2,0.1
1.0,1,13399,8,1,6,C,0.0,1.0,0.325,1.0,1.0,0.51,63.2,28.5,4.77,5.0,2.7,0.0,1.9,6.9,416.0,423.0,5.85,1.5,0.0,181.0,0.0,0.0,5.46,0.0,0.0
1.0,1,13399,8,4,5,B,0.0,1.0,0.657,1.0,1.0,0.52,63.2,28.2,4.76,5.07,-0.1,0.1,4.1,6.4,386.0,468.0,5.83,6.0,3.1,176.0,-0.3,-0.3,5.4,0.0,0.0
1.0,1,13399,8,4,5,C,0.0,1.0,0.0,2.0,0.0,0.52,63.2,28.5,4.77,5.01,3.1,0.1,1.5,6.1,468.0,382.0,5.85,-0.1,0.0,182.0,-0.3,-0.3,5.69,-0.1,0.2
1.0,3,15169,118,5,4,C,0.0,1.0,0.606,1.0,1.0,0.52,63.2,28.7,4.77,5.03,104.7,0.0,-0.3,8.2,461.0,421.0,5.85,0.4,0.0,144.0,-0.2,-0.4,5.63,-0.1,0.0
1.0,3,15169,118,5,3,C,0.0,1.0,0.359,1.0,1.0,0.52,63.2,28.6,4.77,5.1,0.0,0.1,3.0,6.4,409.0,461.0,5.87,5.4,120.5,0.0,5.3,6.7,5.74,6.7,-0.1
1.0,3,15169,118,5,5,B,0.0,1.0,0.234,1.0,1.0,0.52,63.2,28.7,4.77,5.09,-0.2,0.1,1.5,4.8,461.0,418.0,5.85,0.0,0.0,145.0,0.0,0.3,5.64,0.1,-0.1
1.0,3,15169,118,2,2,D,0.0,1.0,0.364,1.0,1.0,0.51,63.2,28.2,4.77,5.08,-0.1,0.1,2.1,5.9,386.0,460.0,5.86,7.0,16.5,145.0,0.0,0.1,5.47,0.0,0.0
1.0,3,15169,118,2,6,B,0.0,1.0,0.46,1.0,1.0,0.52,63.2,28.5,4.76,5.11,-0.1,0.0,2.0,5.5,409.0,426.0,5.86,-0.1,0.0,142.0,0.0,0.0,5.33,0.0,0.0
1.0,3,15169,118,2,5,B,0.0,1.0,0.195,1.0,1.0,0.51,63.2,28.6,4.78,5.13,-0.1,0.0,2.7,5.2,460.0,383.0,5.71,1.4,0.0,0.0,0.1,0.3,5.45,0.0,0.1
1.0,3,15169,118,3,1,A,0.0,1.0,0.287,1.0,1.0,0.51,63.2,28.5,4.77,4.97,0.0,0.0,4.1,5.3,385.0,462.0,5.86,-0.1,0.0,145.0,0.0,0.3,5.62,0.0,0.0
1.0,3,15169,118,3,1,B,0.0,1.0,0.5770000000000001,1.0,1.0,0.52,63.2,28.5,4.74,5.06,-0.2,0.0,-0.4,0.0,407.0,428.0,5.81,0.0,0.0,0.0,4.1,5.1,5.7,0.1,-0.1
1.0,3,15169,118,3,3,A,0.0,1.0,0.305,1.0,1.0,0.52,63.2,28.5,4.72,5.0,-0.1,0.1,4.2,5.9,406.0,426.0,5.89,4.1,0.4,0.0,0.0,0.2,5.61,-0.1,0.1
1.0,3,15169,118,3,2,A,0.0,1.0,0.349,1.0,1.0,0.52,63.2,28.5,4.77,5.08,3.8,0.0,1.9,6.9,426.0,410.0,5.83,1.7,9.7,182.0,-0.2,-0.4,5.69,0.0,0.0
1.0,3,15169,118,6,1,C,0.0,1.0,0.34,1.0,1.0,0.51,63.2,28.5,4.77,4.98,-0.2,0.1,1.6,5.7,463.0,381.0,5.86,-0.1,0.0,182.0,0.0,0.2,5.69,0.0,0.0
1.0,3,15169,118,6,6,C,0.0,1.0,0.5710000000000001,1.0,1.0,0.51,63.2,28.5,4.76,5.1,-0.1,0.0,1.8,6.1,407.0,463.0,5.8,0.1,0.0,0.0,0.0,0.3,5.66,0.0,0.1
1.0,3,15169,118,6,4,C,0.0,1.0,0.237,1.0,1.0,0.51,63.2,28.2,4.77,5.15,3.9,0.0,3.3,7.4,421.0,381.0,5.82,1.0,0.0,145.0,0.1,0.5,5.47,0.1,-0.1
1.0,3,15169,118,6,5,C,0.0,1.0,0.51,1.0,1.0,0.52,63.2,28.2,4.77,5.07,-0.1,0.0,3.8,5.7,380.0,411.0,5.79,0.0,0.0,0.0,-0.3,-0.3,5.52,-0.1,0.2
1.0,3,15169,118,3,3,C,0.0,1.0,0.247,1.0,1.0,0.51,63.2,28.6,4.78,5.06,3.0,0.0,4.0,5.4,383.0,456.0,5.84,-0.1,0.0,182.0,0.0,0.4,5.39,-0.1,0.0
1.0,3,15169,118,3,6,B,0.0,1.0,0.604,1.0,1.0,0.51,63.2,28.1,4.71,4.98,-0.1,0.1,4.1,6.5,427.0,407.0,5.79,5.4,23.5,0.0,0.0,-0.3,5.65,-0.1,0.1
1.0,3,15169,118,6,2,A,0.407,1.0,0.574,1.0,1.0,0.52,63.2,28.1,4.76,5.06,6.9,0.0,4.7,7.6,382.0,407.0,5.8,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0
1.0,3,15169,118,3,4,C,0.0,1.0,0.284,1.0,1.0,0.52,63.2,28.2,4.74,5.11,-0.1,0.0,2.9,6.2,410.0,427.0,5.85,6.3,114.0,143.0,0.8,2.6,5.23,-0.1,0.0
1.0,3,15169,118,6,4,A,0.0,1.0,0.6459999999999999,1.0,1.0,0.52,63.2,28.4,4.77,5.04,-0.1,0.0,-0.4,0.0,381.0,415.0,5.85,-0.1,0.0,145.0,0.0,0.2,5.61,0.1,0.1
1.0,3,15169,118,6,3,B,0.516,1.0,0.7490000000000001,1.0,1.0,0.52,63.2,28.5,4.77,4.99,-0.1,0.0,0.8,4.6,460.0,422.0,5.86,-0.1,0.0,145.0,6.3,6.1,5.77,51.4,0.1
1.0,2,15169,120,4,4,B,0.0,1.0,0.6829999999999999,1.0,1.0,0.51,63.2,28.2,4.76,5.12,-0.1,0.0,2.4,6.0,464.0,383.0,5.87,-0.1,0.0,182.0,-0.2,-0.4,5.73,-0.1,0.0
1.0,2,15169,120,4,3,B,0.0,1.0,0.336,1.0,1.0,0.52,63.2,28.2,4.77,5.1,-0.1,0.0,2.6,5.3,421.0,410.0,5.86,-0.2,0.0,145.0,-0.3,-0.3,5.76,0.0,-0.1
1.0,2,15169,120,1,6,B,0.0,1.0,0.247,1.0,1.0,0.52,63.2,28.1,4.77,5.08,-0.1,0.1,5.4,5.9,383.0,466.0,5.83,0.7,0.0,0.0,0.0,0.0,5.62,0.0,0.0
1.0,2,15169,120,1,4,B,0.0,1.0,0.267,1.0,1.0,0.52,63.2,28.7,4.76,5.08,-0.1,0.1,3.1,5.0,385.0,460.0,5.82,1.1,0.0,181.0,-0.2,-0.2,5.79,0.0,0.0
1.0,2,15169,120,1,5,A,0.0,1.0,0.349,1.0,1.0,0.51,63.2,28.2,4.76,5.13,-0.1,0.1,1.9,6.2,465.0,387.0,5.85,-0.1,0.0,0.0,-0.2,-0.3,5.46,0.0,-0.1
1.0,2,15169,120,1,6,A,0.0,1.0,0.5329999999999999,1.0,1.0,0.52,63.2,28.1,4.77,5.07,-0.1,0.1,3.2,5.2,384.0,466.0,5.78,5.6,11.8,144.0,0.0,0.1,5.58,0.1,0.0
1.0,2,15169,120,4,1,A,0.421,1.0,0.214,1.0,1.0,0.52,63.2,27.7,4.76,5.0,-0.2,0.0,2.6,5.8,410.0,423.0,5.79,-0.1,0.0,0.0,-0.2,-0.4,5.76,0.1,0.0
1.0,3,15169,118,2,3,C,0.4320000000000001,1.0,0.229,1.0,1.0,0.5,63.2,27.6,4.77,5.12,-0.2,0.1,2.5,5.0,462.0,381.0,5.79,2.2,0.0,0.0,4.2,5.2,5.71,-0.1,-0.1
1.0,3,15169,118,5,6,C,0.36,1.0,0.623,1.0,1.0,0.51,63.2,28.0,4.77,5.1,-0.2,0.0,1.6,5.7,414.0,421.0,5.87,2.3,0.0,182.0,0.0,0.1,5.47,0.0,-0.1
1.0,1,15169,104,4,2,E,0.429,1.0,0.262,1.0,1.0,0.5,63.2,28.2,4.77,5.1,-0.2,0.0,2.5,5.0,415.0,423.0,5.21,-0.1,0.0,183.0,3.6,5.7,5.19,0.1,-0.1
1.0,1,15169,104,4,2,B,0.26,1.0,0.8029999999999999,1.0,1.0,0.51,63.2,27.6,4.75,5.07,-0.1,0.1,3.8,5.0,384.0,464.0,5.86,0.4,0.0,0.0,-0.1,0.3,5.52,-0.1,0.1
1.0,1,15169,104,3,2,E,0.334,1.0,0.623,1.0,1.0,0.51,63.2,27.7,4.76,5.1,-0.1,0.0,1.7,6.0,421.0,409.0,5.85,6.7,77.3,182.0,0.0,0.4,5.27,0.0,0.0
1.0,1,15169,104,1,4,A,0.428,1.0,0.262,1.0,1.0,0.5,63.2,27.9,4.83,5.11,-0.1,0.0,2.1,6.0,466.0,386.0,5.86,-0.1,0.0,182.0,-0.2,0.0,5.67,0.0,0.0
1.0,1,15169,104,1,6,A,0.343,1.0,0.614,1.0,1.0,0.51,63.2,27.7,4.77,5.09,-0.2,0.0,2.7,4.5,414.0,423.0,5.85,0.8,0.0,182.0,2.4,0.2,5.34,0.0,0.0
1.0,3,15169,118,1,3,B,0.364,1.0,0.255,1.0,1.0,0.51,63.2,27.6,4.77,5.03,2.8,0.0,6.7,6.9,384.0,463.0,5.86,0.2,0.0,144.0,0.0,0.2,5.19,0.0,0.0
1.0,3,15169,118,1,4,A,0.262,1.0,0.636,1.0,1.0,0.5,63.2,28.1,4.78,5.1,-0.1,0.0,1.2,6.1,422.0,415.0,5.88,0.0,0.0,182.0,0.0,0.2,5.62,-0.1,0.1
1.0,3,15169,118,4,6,A,0.593,1.0,0.245,1.0,1.0,0.51,63.2,27.6,4.77,5.15,-0.2,0.0,2.5,5.5,419.0,380.0,5.18,-0.1,0.0,145.0,0.0,0.3,5.45,0.0,0.0
1.0,3,15169,118,4,2,A,0.502,1.0,0.247,1.0,1.0,0.51,63.2,27.8,4.77,5.1,-0.2,0.1,2.0,6.3,420.0,381.0,5.85,-0.1,0.0,144.0,0.0,0.4,5.52,0.0,-0.1
1.0,1,13399,8,4,4,C,0.0,1.0,0.752,1.0,1.0,0.52,63.2,29.5,4.8,4.98,-0.1,0.0,2.1,5.6,466.0,385.0,5.71,5.5,2.0,0.0,0.0,0.0,5.3,-0.1,-0.1
1.0,1,13399,8,4,2,C,0.0,1.0,0.255,1.0,1.0,0.52,63.2,29.1,4.77,5.02,-0.1,0.1,2.4,6.1,416.0,422.0,5.86,1.3,0.0,182.0,0.0,0.0,5.51,0.0,-0.1
1.0,1,13399,8,5,4,A,0.0,1.0,0.228,1.0,1.0,0.5,63.2,28.9,4.76,5.21,57.6,113.2,5.2,8.0,423.0,419.0,5.81,1.3,0.0,0.0,-0.1,0.0,5.1,0.0,0.0
1.0,1,13399,8,2,1,C,0.0,1.0,0.6709999999999999,1.0,1.0,0.51,63.2,29.2,4.77,5.15,2.5,0.0,-0.4,6.2,422.0,413.0,5.86,0.0,0.0,0.0,-0.2,-0.2,5.43,0.0,0.1
1.0,1,13399,8,2,5,B,0.0,1.0,0.273,1.0,1.0,0.51,63.2,28.8,4.78,5.03,-0.2,0.1,-0.4,0.0,421.0,413.0,5.79,3.5,0.0,0.0,-0.3,0.0,5.68,0.0,0.0
1.0,1,13399,8,5,2,B,0.0,1.0,0.222,1.0,1.0,0.51,63.2,29.1,4.76,5.12,0.0,0.0,1.6,5.2,464.0,385.0,5.85,6.9,15.1,0.0,0.0,0.2,5.62,0.0,0.0
1.0,1,13399,8,5,5,B,0.0,1.0,0.6609999999999999,1.0,1.0,0.52,63.2,28.9,4.74,5.04,-0.2,0.1,2.5,5.0,458.0,385.0,5.86,-0.2,0.0,182.0,-0.3,-0.4,5.76,-0.1,0.1
1.0,1,13399,8,5,2,C,0.0,1.0,0.688,1.0,1.0,0.52,63.2,29.2,4.77,5.07,2.3,0.0,5.2,5.9,383.0,459.0,5.86,0.4,0.0,0.0,-0.1,0.0,5.32,-0.1,0.0
1.0,1,13399,8,3,5,B,0.46,1.0,0.268,1.0,1.0,0.51,63.2,29.5,4.77,4.98,-0.1,0.1,1.9,6.0,466.0,384.0,5.86,6.0,12.4,145.0,5.5,-0.3,5.8,-0.2,71.9
1.0,1,13399,8,3,5,A,0.0,1.0,0.225,1.0,1.0,0.51,63.2,29.6,4.78,5.05,-0.2,0.0,1.1,5.8,459.0,384.0,5.85,-0.1,0.0,145.0,-0.2,0.0,5.37,-0.1,0.0
1.0,1,13399,8,3,3,A,0.0,1.0,0.224,1.0,1.0,0.51,63.2,29.0,4.86,5.07,3.0,0.0,1.8,6.5,386.0,460.0,5.85,6.3,5.4,145.0,-0.2,0.4,5.62,0.0,0.1
1.0,1,13399,8,5,6,B,0.0,1.0,0.225,1.0,1.0,0.51,63.2,29.1,4.77,5.09,-0.1,0.1,6.0,4.4,414.0,421.0,5.86,0.3,0.0,0.0,-0.1,-0.2,5.25,0.0,0.0
1.0,1,13399,8,5,2,D,0.0,1.0,0.6890000000000001,1.0,1.0,0.51,63.2,29.4,4.82,4.96,2.4,0.1,3.1,5.5,384.0,466.0,5.76,7.1,9.0,145.0,2.7,4.1,5.64,-0.1,0.0
1.0,1,13399,8,6,3,A,0.0,1.0,0.191,1.0,1.0,0.51,63.2,29.1,4.75,5.09,-0.2,3.6,7.6,3.7,425.0,414.0,5.78,0.5,0.0,144.0,-0.2,-0.3,5.74,0.0,0.1
1.0,1,13399,8,2,3,B,0.0,1.0,0.0,2.0,0.0,0.51,63.2,29.0,4.89,5.1,-0.2,0.0,-0.4,0.1,468.0,383.0,5.79,1.1,11.5,145.0,1.0,2.7,5.73,0.1,-0.1
1.0,1,13399,8,5,1,D,1.695,1.0,0.539,1.0,1.0,0.51,63.2,29.0,4.88,5.12,-0.2,0.1,2.9,6.1,456.0,386.0,5.85,-0.1,0.0,0.0,-0.1,0.3,5.62,0.0,0.0
1.0,1,13399,8,3,1,C,0.0,1.0,0.276,1.0,1.0,0.51,63.2,29.3,4.77,5.09,2.3,0.0,3.0,6.7,413.0,423.0,5.87,5.1,4.7,182.0,-0.3,-0.2,5.48,0.0,0.0
1.0,1,13399,8,3,4,B,0.0,1.0,0.7659999999999999,1.0,1.0,0.51,63.2,29.2,4.77,5.19,-0.1,2.8,6.7,3.4,467.0,382.0,5.84,0.4,0.0,144.0,-0.3,0.0,5.18,0.0,0.0
1.0,1,13399,8,3,3,B,0.0,1.0,0.236,1.0,1.0,0.51,63.2,29.1,4.79,5.18,116.6,0.0,-0.4,1.7,423.0,414.0,5.76,6.5,107.0,0.0,-0.2,0.2,5.44,-0.1,0.0
1.0,1,13399,8,3,2,C,0.539,1.0,0.236,1.0,1.0,0.52,63.2,29.1,4.78,5.09,-0.2,0.0,2.6,5.2,422.0,408.0,5.86,7.1,7.5,181.0,-0.3,0.0,5.73,0.0,0.1
1.0,1,13399,8,6,6,A,0.0,1.0,0.0,1.0,1.0,0.52,63.2,29.6,4.82,5.11,3.6,118.5,0.5,6.9,384.0,458.0,5.86,7.1,45.7,0.0,-0.2,-0.4,5.79,0.1,0.0
1.0,1,13399,8,5,3,A,0.0,1.0,0.0,2.0,0.0,0.51,63.2,29.2,4.78,4.94,4.6,0.0,3.3,6.9,386.0,467.0,5.67,4.8,3.4,145.0,-0.3,-0.4,5.75,0.1,-0.1
1.0,1,14858,48,2,3,B,0.0,1.0,0.27,1.0,1.0,0.51,63.2,30.5,4.9,4.98,-0.1,0.1,-0.2,6.3,412.0,422.0,5.77,1.7,48.9,145.0,0.0,0.2,5.59,0.0,0.0
1.0,1,14858,48,4,4,A,0.0,1.0,0.688,1.0,1.0,0.51,63.2,30.9,4.75,5.08,-0.1,0.0,2.0,5.2,464.0,386.0,5.8,-0.1,0.0,139.0,-0.2,-0.3,5.77,0.0,0.0
1.0,1,14858,48,4,2,B,0.0,1.0,0.235,1.0,1.0,0.52,63.2,31.0,4.72,5.01,-0.2,0.1,-0.4,0.3,426.0,386.0,5.52,4.7,1.4,0.0,3.5,4.1,5.2,0.0,0.0
1.0,1,14858,48,1,2,B,0.456,1.0,0.6459999999999999,1.0,1.0,0.51,63.2,30.5,4.75,5.08,-0.3,0.0,2.5,4.9,412.0,424.0,5.84,-0.1,0.0,182.0,0.0,0.3,5.59,0.2,0.0
1.0,1,14858,48,1,4,D,0.0,1.0,0.297,1.0,1.0,0.51,63.2,30.5,4.75,5.08,4.9,0.0,2.7,7.7,412.0,424.0,5.87,0.0,0.0,183.0,0.0,0.2,5.13,0.0,0.0
1.0,1,14858,48,1,1,D,0.0,1.0,0.627,1.0,1.0,0.52,63.2,30.7,4.77,5.11,-0.2,0.1,3.8,6.0,462.0,383.0,5.77,0.0,0.0,144.0,4.1,5.7,5.49,0.0,0.1
1.0,1,14858,48,2,1,A,0.0,1.0,0.261,1.0,1.0,0.51,63.2,30.6,4.76,5.07,-0.1,0.1,1.9,6.5,383.0,459.0,5.88,-0.1,0.0,0.0,0.0,0.2,5.35,0.0,-0.1
1.0,1,14858,48,1,1,A,0.454,1.0,0.696,1.0,1.0,0.51,63.2,30.7,4.76,4.93,-0.1,0.0,3.0,6.4,384.0,459.0,5.86,5.7,2.8,0.0,-0.3,-0.3,5.77,0.2,-0.1
1.0,1,14858,48,1,4,A,0.0,1.0,0.222,1.0,1.0,0.51,63.2,30.9,4.74,5.19,4.3,65.9,6.7,7.0,420.0,412.0,5.87,6.1,6.5,0.0,1.4,3.7,5.3,0.0,0.0
1.0,1,14858,48,1,3,A,0.0,1.0,0.778,1.0,1.0,0.51,63.2,30.3,4.74,5.12,-0.1,0.1,2.4,5.2,457.0,384.0,5.77,7.3,79.1,144.0,0.0,0.1,5.52,-0.1,-0.1
1.0,1,14858,48,1,1,C,0.0,1.0,0.6940000000000001,1.0,1.0,0.52,63.2,30.0,4.77,5.12,-0.2,0.0,3.4,5.5,463.0,384.0,5.86,4.5,4.9,0.0,-0.2,-0.3,5.81,0.0,0.1
1.0,1,14858,48,1,4,C,0.28,1.0,0.758,1.0,1.0,0.52,63.2,30.0,4.75,5.07,16.1,0.1,1.8,7.6,384.0,462.0,5.86,-0.1,0.0,182.0,0.7,2.7,5.65,-0.1,0.0
1.0,1,14858,48,1,2,A,0.46,1.0,0.28600000000000003,1.0,1.0,0.51,63.2,30.6,4.76,5.11,2.3,0.1,3.6,6.9,459.0,383.0,5.86,5.7,79.2,182.0,-0.2,-0.3,5.78,0.0,0.1
1.0,1,14858,48,3,4,D,0.331,1.0,0.254,1.0,1.0,0.51,63.2,30.5,4.7,5.0,-0.2,0.0,3.4,4.8,462.0,384.0,5.13,-0.1,0.0,182.0,0.0,0.2,5.38,-0.2,0.1
1.0,1,14858,48,3,1,C,0.0,1.0,0.215,1.0,1.0,0.52,63.2,30.5,4.62,5.08,-0.1,0.0,1.9,5.9,422.0,416.0,5.86,-0.1,0.0,183.0,0.0,0.3,5.41,-0.1,0.0
1.0,1,14858,48,3,2,D,0.0,1.0,0.191,1.0,1.0,0.51,63.2,29.9,4.89,5.07,-0.2,2.9,6.7,5.6,383.0,459.0,5.44,-0.1,0.0,182.0,4.6,5.7,5.39,0.0,0.1
1.0,1,14858,48,3,2,C,0.519,1.0,0.757,1.0,1.0,0.52,63.2,30.0,4.76,4.95,3.0,0.0,1.9,6.1,384.0,462.0,5.78,7.1,14.5,144.0,0.0,0.0,5.04,0.1,0.0
1.0,1,14858,48,3,2,B,0.0,1.0,0.637,1.0,1.0,0.52,63.2,30.5,4.74,5.09,2.4,0.1,2.1,6.9,424.0,412.0,5.85,1.5,0.0,0.0,0.0,0.3,5.54,0.0,-0.1
